x,y
0.0,5.555962679709798
0.01001001001001001,5.916960743624481
0.02002002002002002,4.613497840297899
0.03003003003003003,5.166346372217568
0.04004004004004004,5.3126990373387635
0.050050050050050046,5.306622087512852
0.06006006006006006,5.677133152426528
0.07007007007007007,3.2583660962796688
0.08008008008008008,5.108861152268941
0.09009009009009009,5.429981060762385
0.10010010010010009,4.149803267214778
0.11011011011011011,6.9863673024917805
0.12012012012012012,5.411502766771992
0.13013013013013014,6.9253880367475285
0.14014014014014015,4.434365254915356
0.15015015015015015,4.324884554035835
0.16016016016016016,5.56253067709907
0.17017017017017017,3.518820635329065
0.18018018018018017,5.594692220412228
0.19019019019019018,5.486844684495688
0.20020020020020018,6.517733878293062
0.21021021021021022,6.195144785431698
0.22022022022022023,4.9769946135910885
0.23023023023023023,4.236625351937885
0.24024024024024024,7.3984680106938425
0.2502502502502503,4.609271988873645
0.2602602602602603,4.338941716785358
0.2702702702702703,4.309082310881603
0.2802802802802803,6.834445199595857
0.2902902902902903,4.986364530668638
0.3003003003003003,4.733727295654144
0.3103103103103103,5.779673732825288
0.3203203203203203,5.400551632096196
0.3303303303303303,4.870567451095904
0.34034034034034033,6.562979003901744
0.35035035035035034,6.952633020743789
0.36036036036036034,6.883572915956059
0.37037037037037035,6.64968257145031
0.38038038038038036,6.239961718231843
0.39039039039039036,3.6582479760215976
0.40040040040040037,7.804235952798784
0.41041041041041043,6.184779789059553
0.42042042042042044,6.576837958928103
0.43043043043043044,7.215780040098244
0.44044044044044045,7.6298865876007484
0.45045045045045046,6.413532698540992
0.46046046046046046,6.456742972747105
0.47047047047047047,5.2007579996143205
0.4804804804804805,6.002000201862787
0.4904904904904905,4.9173407322792215
0.5005005005005005,5.100895170525298
0.5105105105105106,4.8993570565545586
0.5205205205205206,5.844410331565981
0.5305305305305306,7.388442231762655
0.5405405405405406,10.109076063368605
0.5505505505505506,6.342765303539581
0.5605605605605606,4.394774435195117
0.5705705705705706,7.767005601136569
0.5805805805805806,5.773062645868269
0.5905905905905906,5.3254979773711435
0.6006006006006006,6.474068540362411
0.6106106106106106,4.601827349528207
0.6206206206206206,6.532737018705972
0.6306306306306306,6.145019582098408
0.6406406406406406,6.411171630720332
0.6506506506506506,6.8068019224954375
0.6606606606606606,6.411108318191223
0.6706706706706707,6.3631581623689675
0.6806806806806807,6.742439580518766
0.6906906906906907,6.940238680254248
0.7007007007007007,5.008538699734451
0.7107107107107107,4.483275110850753
0.7207207207207207,6.357591478576536
0.7307307307307307,4.5052540457756525
0.7407407407407407,6.601432015707474
0.7507507507507507,7.792630838025519
0.7607607607607607,7.359566562134361
0.7707707707707707,5.089421578532077
0.7807807807807807,5.365460915146152
0.7907907907907907,7.039691696927981
0.8008008008008007,6.039623994612832
0.8108108108108109,6.176592558305147
0.8208208208208209,7.483524756835203
0.8308308308308309,5.264240856307187
0.8408408408408409,6.111759706342375
0.8508508508508509,5.561243797853382
0.8608608608608609,5.2295975448523295
0.8708708708708709,5.5114613387843345
0.8808808808808809,7.737605667356844
0.8908908908908909,6.856685327740357
0.9009009009009009,5.526622871689666
0.9109109109109109,6.48546372628607
0.9209209209209209,4.448428567476219
0.9309309309309309,5.787217266964478
0.9409409409409409,10.042767759479524
